,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,STAND_OCCUPANCY,STAND_OCCUPANCY_10,STAND_OCCUPANCY_30,STAND_OCCUPANCY_60
20516,9,2020-01-01 18:10:00,2020/1/1 18:03,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20517,9,2020-01-01 18:15:00,2020/1/1 18:14,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.0,0.041666666666666664,0.0
20518,9,2020-01-01 18:20:00,2020/1/1 18:19,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.0,0.0,0.0
20519,9,2020-01-01 18:25:00,2020/1/1 18:21,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.041666666666666664,0.0,0.0
20520,9,2020-01-01 18:30:00,2020/1/1 18:26,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.16666666666666666,0.0,0.0
20521,9,2020-01-01 18:35:00,2020/1/1 18:34,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.16666666666666666,0.0,0.0
20522,9,2020-01-01 18:40:00,2020/1/1 18:36,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.125,0.0,0.0
20523,9,2020-01-01 18:45:00,2020/1/1 18:44,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.041666666666666664
20524,9,2020-01-01 18:50:00,2020/1/1 18:45,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.08333333333333333,0.16666666666666666,0.0
20525,9,2020-01-01 18:55:00,2020/1/1 18:52,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0
20526,9,2020-01-01 19:00:00,2020/1/1 18:52,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.125,0.125,0.0
20527,9,2020-01-01 19:05:00,2020/1/1 19:02,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0
20528,9,2020-01-01 19:10:00,2020/1/1 19:06,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
20529,9,2020-01-01 19:15:00,2020/1/1 19:06,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.041666666666666664
20530,9,2020-01-01 19:20:00,2020/1/1 19:16,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.08333333333333333,0.125,0.16666666666666666
20531,9,2020-01-01 19:25:00,2020/1/1 19:22,CHE,24,5,19,Open,CHE,51.310015,-0.090015,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666
20532,9,2020-01-01 19:30:00,2020/1/1 19:28,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.125,0.08333333333333333,0.125
20533,9,2020-01-01 19:35:00,2020/1/1 19:34,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.16666666666666666
20534,9,2020-01-01 19:40:00,2020/1/1 19:35,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.08333333333333333,0.08333333333333333,0.08333333333333333
20535,9,2020-01-01 19:45:00,2020/1/1 19:41,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.08333333333333333,0.08333333333333333,0.16666666666666666
20536,9,2020-01-01 19:50:00,2020/1/1 19:47,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.125,0.125,0.125
20537,9,2020-01-01 19:55:00,2020/1/1 19:47,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.125,0.20833333333333334,0.08333333333333333
20538,9,2020-01-01 20:00:00,2020/1/1 19:58,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.125,0.08333333333333333,0.08333333333333333
20539,9,2020-01-01 20:05:00,2020/1/1 19:58,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.125,0.08333333333333333,0.08333333333333333
20540,9,2020-01-01 20:10:00,2020/1/1 20:08,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.16666666666666666,0.125,0.08333333333333333
20541,9,2020-01-01 20:15:00,2020/1/1 20:08,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.16666666666666666,0.125,0.08333333333333333
20542,9,2020-01-01 20:20:00,2020/1/1 20:18,CHE,24,5,19,Open,CHE,51.310015,-0.090015,0.20833333333333334,0.16666666666666666,0.125,0.125
